,sampleID,dateTime,sourceCode,latitude,longitude,altitude,speed,heading,linkPVID,directionOfTravel,distFromRef,disFromLink
1129,36631,6/26/2009 12:45:57 PM,13,52.388184797018795,9.96030053123832,106,60,56,716348914.0,B,509.3842989258399,93.40705531009812
1130,36631,6/26/2009 12:45:57 PM,13,52.388184797018795,9.96030053123832,106,60,56,716348914.0,B,509.3842989258399,93.40705531009812
1131,36631,6/26/2009 12:47:59 PM,13,52.39080942235889,9.95558897964656,102,101,277,554711655.0,T,68.84253897497788,25.187146573809514
1132,36631,6/26/2009 12:47:59 PM,13,52.39080942235889,9.95558897964656,102,101,277,554711655.0,T,68.84253897497788,25.187146573809514
1133,36631,6/26/2009 12:48:04 PM,13,52.390978820621996,9.953507250174882,102,103,278,554711656.0,T,88.84751433567361,20.867745177047198
1134,36631,6/26/2009 12:48:04 PM,13,52.390978820621996,9.953507250174882,102,103,278,554711656.0,T,88.84751433567361,20.867745177047198
1135,36631,6/26/2009 12:48:09 PM,13,52.391185266897104,9.95142837055027,103,103,280,554711656.0,T,305.3145835708314,21.950098327439406
1136,36631,6/26/2009 12:48:09 PM,13,52.391185266897104,9.95142837055027,103,103,280,554711656.0,T,305.3145835708314,21.950098327439406
1137,36631,6/26/2009 12:48:14 PM,13,52.3914198763669,9.94935032911599,103,104,280,554711656.0,T,395.985390020429,26.14014847258808
1138,36631,6/26/2009 12:48:14 PM,13,52.3914198763669,9.94935032911599,103,104,280,554711656.0,T,395.985390020429,26.14014847258808
1139,36631,6/26/2009 12:48:19 PM,13,52.3916800506413,9.94725384749472,103,105,282,769139749.0,T,-25.419837257966698,17.793995458606034
1140,36631,6/26/2009 12:48:19 PM,13,52.3916800506413,9.94725384749472,103,105,282,769139749.0,T,-25.419837257966698,17.793995458606034
1141,36631,6/26/2009 12:48:24 PM,13,52.39194969646629,9.9451310466975,104,106,282,769139750.0,T,-11.26999335810751,17.80424071985224
1142,36631,6/26/2009 12:48:24 PM,13,52.39194969646629,9.9451310466975,104,106,282,769139750.0,T,-11.26999335810751,17.80424071985224
1143,36631,6/26/2009 12:48:29 PM,13,52.392221353948095,9.94297664612532,104,108,282,769139750.0,T,60.77564749787704,17.827755588647392
1144,36631,6/26/2009 12:48:29 PM,13,52.392221353948095,9.94297664612532,104,108,282,769139750.0,T,60.77564749787704,17.827755588647392
1145,36631,6/26/2009 12:48:35 PM,13,52.3925463203341,9.940386386588221,105,105,281,769139748.0,T,-45.79429843139607,17.39433287131139
1146,36631,6/26/2009 12:48:35 PM,13,52.3925463203341,9.940386386588221,105,105,281,769139748.0,T,-45.79429843139607,17.39433287131139
1147,36631,6/26/2009 12:48:41 PM,13,52.3928268626332,9.93788036517799,107,105,281,769139748.0,T,157.32939823358794,13.824667185088403
1148,36631,6/26/2009 12:48:41 PM,13,52.3928268626332,9.93788036517799,107,105,281,769139748.0,T,157.32939823358794,13.824667185088403
1149,36631,6/26/2009 12:48:46 PM,13,52.39309768192471,9.935761084780099,109,106,281,769139748.0,T,392.61241452893546,14.468066986937492
1150,36631,6/26/2009 12:48:46 PM,13,52.39309768192471,9.935761084780099,109,106,281,769139748.0,T,392.61241452893546,14.468066986937492
1151,36631,6/26/2009 12:48:51 PM,13,52.393366489559405,9.93362353183329,109,107,282,769139748.0,T,574.0818083485007,14.647950574118871
1152,36631,6/26/2009 12:48:51 PM,13,52.393366489559405,9.93362353183329,109,107,282,769139748.0,T,574.0818083485007,14.647950574118871
1153,36631,6/26/2009 12:48:56 PM,13,52.3936444334686,9.93146703578532,109,108,282,769139748.0,T,698.992099752325,15.56980319273423
1154,36631,6/26/2009 12:48:56 PM,13,52.3936444334686,9.93146703578532,109,108,282,769139748.0,T,698.992099752325,15.56980319273423
1155,36631,6/26/2009 12:49:01 PM,13,52.3939189407974,9.92929528467357,109,108,282,724664913.0,T,-27.41892947809906,13.533178138301881
1156,36631,6/26/2009 12:49:01 PM,13,52.3939189407974,9.92929528467357,109,108,282,724664913.0,T,-27.41892947809906,13.533178138301881
1157,36631,6/26/2009 12:49:07 PM,13,52.394245667383096,9.92668742313981,110,108,282,724664913.0,T,294.4967549910924,12.624214207540236
1158,36631,6/26/2009 12:49:07 PM,13,52.394245667383096,9.92668742313981,110,108,282,724664913.0,T,294.4967549910924,12.624214207540236
1159,36631,6/26/2009 12:49:12 PM,13,52.394517660141,9.92453008890152,111,108,281,724664913.0,T,229.83542868694747,12.063487635147215
1160,36631,6/26/2009 12:49:12 PM,13,52.394517660141,9.92453008890152,111,108,281,724664913.0,T,229.83542868694747,12.063487635147215
1161,36631,6/26/2009 12:49:17 PM,13,52.394763417542,9.92237443104386,111,107,280,724664913.0,T,383.5814306179586,8.675805877568036
1162,36631,6/26/2009 12:49:17 PM,13,52.394763417542,9.92237443104386,111,107,280,724664913.0,T,383.5814306179586,8.675805877568036
1163,36631,6/26/2009 12:49:22 PM,13,52.3949851188809,9.92023679427803,112,104,280,724664913.0,T,715.1067372651708,2.926673175181082
1164,36631,6/26/2009 12:49:22 PM,13,52.3949851188809,9.92023679427803,112,104,280,724664913.0,T,715.1067372651708,2.926673175181082
1165,36631,6/26/2009 12:49:27 PM,13,52.3952223267406,9.91818582639098,112,101,280,724664913.0,T,765.7693549423763,0.08044144000791124
1166,36631,6/26/2009 12:49:27 PM,13,52.3952223267406,9.91818582639098,112,101,280,724664913.0,T,765.7693549423763,0.08044144000791124
1167,36631,6/26/2009 12:49:32 PM,13,52.3954350594431,9.91621674969792,112,95,280,724664913.0,T,857.0940844484975,4.281050059866507
1168,36631,6/26/2009 12:49:32 PM,13,52.3954350594431,9.91621674969792,112,95,280,724664913.0,T,857.0940844484975,4.281050059866507
1169,36631,6/26/2009 12:49:37 PM,13,52.395630860701196,9.91435923613608,110,90,279,783450223.0,T,-17.07311087314318,15.977952615793468
1170,36631,6/26/2009 12:49:37 PM,13,52.395630860701196,9.91435923613608,110,90,279,783450223.0,T,-17.07311087314318,15.977952615793468
1171,36631,6/26/2009 12:49:42 PM,13,52.395814256742604,9.912558216601608,109,88,279,783450223.0,T,-68.5837234130135,15.50531081805802
1172,36631,6/26/2009 12:49:42 PM,13,52.395814256742604,9.912558216601608,109,88,279,783450223.0,T,-68.5837234130135,15.50531081805802
1173,36631,6/26/2009 12:49:47 PM,13,52.39600762724879,9.91078712046146,109,87,281,783450223.0,T,-10.673497741618803,16.470929994592733
1174,36631,6/26/2009 12:49:47 PM,13,52.39600762724879,9.91078712046146,109,87,281,783450223.0,T,-10.673497741618803,16.470929994592733
1175,36631,6/26/2009 12:49:53 PM,13,52.3962588328868,9.908673288300632,109,88,281,783450224.0,T,1.4252755758710218,20.434090018547916
1176,36631,6/26/2009 12:49:53 PM,13,52.3962588328868,9.908673288300632,109,88,281,783450224.0,T,1.4252755758710218,20.434090018547916
1177,36631,6/26/2009 12:49:58 PM,13,52.396499393507796,9.90689582191408,108,89,283,554712240.0,T,-78.14605984919999,26.252530761779155
1178,36631,6/26/2009 12:49:58 PM,13,52.396499393507796,9.90689582191408,108,89,283,554712240.0,T,-78.14605984919999,26.252530761779155
1179,36631,6/26/2009 12:50:03 PM,13,52.396732326597004,9.905128329992289,108,88,280,554712240.0,T,561.6422570843657,31.34335233758931
1180,36631,6/26/2009 12:50:03 PM,13,52.396732326597004,9.905128329992289,108,88,280,554712240.0,T,561.6422570843657,31.34335233758931
1181,36631,6/26/2009 12:50:08 PM,13,52.39690239541229,9.903349857777359,108,88,277,554712240.0,T,349.6788596384092,29.42184625144649
1182,36631,6/26/2009 12:50:08 PM,13,52.39690239541229,9.903349857777359,108,88,277,554712240.0,T,349.6788596384092,29.42184625144649
1183,36631,6/26/2009 12:50:13 PM,13,52.3970446363091,9.901580689474939,106,87,278,554712240.0,T,494.5516926161538,24.561586742730473
1184,36631,6/26/2009 12:50:13 PM,13,52.3970446363091,9.901580689474939,106,87,278,554712240.0,T,494.5516926161538,24.561586742730473
1185,36631,6/26/2009 12:50:33 PM,13,52.398378951475,9.89749409258366,102,49,33,554712240.0,T,599.9480906358019,123.55531841848162
1186,36631,6/26/2009 12:50:33 PM,13,52.398378951475,9.89749409258366,102,49,33,554712240.0,T,599.9480906358019,123.55531841848162
1187,36632,6/26/2009 11:40:47 AM,13,52.395830433815696,9.91003861650825,110,86,98,783450224.0,T,-24.91019139951715,11.354042300257284
1188,36632,6/26/2009 11:40:47 AM,13,52.395830433815696,9.91003861650825,110,86,98,783450224.0,T,-24.91019139951715,11.354042300257284
1189,36632,6/26/2009 11:40:52 AM,13,52.3956678248942,9.91175472736359,110,86,99,783450223.0,T,-58.051691816585056,9.72418599708553
1190,36632,6/26/2009 11:40:52 AM,13,52.3956678248942,9.91175472736359,110,86,99,783450223.0,T,-58.051691816585056,9.72418599708553
1191,36632,6/26/2009 11:40:58 AM,13,52.3954518232495,9.913834528997539,111,86,100,783450223.0,T,-41.42382713575254,9.64189013803744
1192,36632,6/26/2009 11:40:58 AM,13,52.3954518232495,9.913834528997539,111,86,100,783450223.0,T,-41.42382713575254,9.64189013803744
1193,36632,6/26/2009 11:41:04 AM,13,52.395208831876495,9.91594827733934,111,88,100,724664913.0,T,869.4683566688293,32.65069310193805
1194,36632,6/26/2009 11:41:04 AM,13,52.395208831876495,9.91594827733934,111,88,100,724664913.0,T,869.4683566688293,32.65069310193805
1195,36632,6/26/2009 11:41:10 AM,13,52.3949839454144,9.91808507591486,111,88,99,724664913.0,T,764.1254783679967,27.26863279259913
1196,36632,6/26/2009 11:41:10 AM,13,52.3949839454144,9.91808507591486,111,88,99,724664913.0,T,764.1254783679967,27.26863279259913
1197,36632,6/26/2009 11:41:15 AM,13,52.394803650677204,9.919866146519778,111,88,100,724664913.0,T,687.663375449747,22.00073677229393
1198,36632,6/26/2009 11:41:15 AM,13,52.394803650677204,9.919866146519778,111,88,100,724664913.0,T,687.663375449747,22.00073677229393
1199,36632,6/26/2009 11:41:20 AM,13,52.3946137167513,9.92162668146193,110,86,99,724664913.0,T,487.48016201400117,18.065728279094415
1200,36632,6/26/2009 11:41:20 AM,13,52.3946137167513,9.92162668146193,110,86,99,724664913.0,T,487.48016201400117,18.065728279094415
1201,36632,6/26/2009 11:41:25 AM,13,52.3944354336709,9.92330733686686,110,82,100,724664913.0,T,356.96242967008226,13.976380525441959
1202,36632,6/26/2009 11:41:25 AM,13,52.3944354336709,9.92330733686686,110,82,100,724664913.0,T,356.96242967008226,13.976380525441959
1203,36632,6/26/2009 11:41:30 AM,13,52.3942390456796,9.92499453015625,112,85,102,724664913.0,T,215.49579435410598,11.763078940034454
1204,36632,6/26/2009 11:41:30 AM,13,52.3942390456796,9.92499453015625,112,85,102,724664913.0,T,215.49579435410598,11.763078940034454
1205,36632,6/26/2009 11:41:35 AM,13,52.394024049863205,9.92670184001327,112,86,102,724664913.0,T,303.49387232039805,11.290648369993958
1206,36632,6/26/2009 11:41:35 AM,13,52.394024049863205,9.92670184001327,112,86,102,724664913.0,T,303.49387232039805,11.290648369993958
1207,36632,6/26/2009 11:41:40 AM,13,52.3937974870205,9.92838216014206,111,83,102,724664913.0,T,-56.93021247111094,12.451449180253054
1208,36632,6/26/2009 11:41:40 AM,13,52.3937974870205,9.92838216014206,111,83,102,724664913.0,T,-56.93021247111094,12.451449180253054
1209,36632,6/26/2009 11:41:45 AM,13,52.393588526174405,9.930041776970029,111,83,102,769139748.0,T,694.1728494786886,9.922120489418253
1210,36632,6/26/2009 11:41:45 AM,13,52.393588526174405,9.930041776970029,111,83,102,769139748.0,T,694.1728494786886,9.922120489418253
1211,36632,6/26/2009 11:41:50 AM,13,52.3933710996062,9.93174657225609,111,86,102,769139748.0,T,572.1089518577844,10.40305760624986
1212,36632,6/26/2009 11:41:50 AM,13,52.3933710996062,9.93174657225609,111,86,102,769139748.0,T,572.1089518577844,10.40305760624986
1213,36632,6/26/2009 11:41:55 AM,13,52.3931610491127,9.933390934020279,111,79,103,769139748.0,T,564.6074559363951,10.9003507396565
1214,36632,6/26/2009 11:41:55 AM,13,52.3931610491127,9.933390934020279,111,79,103,769139748.0,T,564.6074559363951,10.9003507396565
1215,36632,6/26/2009 11:42:00 AM,13,52.3929607216269,9.934977125376461,110,81,102,769139748.0,T,366.7437852000293,11.127794436987404
1216,36632,6/26/2009 11:42:00 AM,13,52.3929607216269,9.934977125376461,110,81,102,769139748.0,T,366.7437852000293,11.127794436987404
1217,36632,6/26/2009 11:42:05 AM,13,52.3927591368556,9.93658452294767,109,79,102,769139748.0,T,341.5962231923154,11.200951612565323
1218,36632,6/26/2009 11:42:05 AM,13,52.3927591368556,9.93658452294767,109,79,102,769139748.0,T,341.5962231923154,11.200951612565323
1219,36632,6/26/2009 11:42:10 AM,13,52.3925626650453,9.938185550272461,108,82,102,769139748.0,T,156.9665781535302,10.80130848304115
1220,36632,6/26/2009 11:42:10 AM,13,52.3925626650453,9.938185550272461,108,82,102,769139748.0,T,156.9665781535302,10.80130848304115
1221,36632,6/26/2009 11:42:15 AM,13,52.3923512734473,9.93984005413949,107,82,103,769139748.0,T,-36.256499952137375,11.296139963267203
1222,36632,6/26/2009 11:42:15 AM,13,52.3923512734473,9.93984005413949,107,82,103,769139748.0,T,-36.256499952137375,11.296139963267203
1223,36632,6/26/2009 11:42:20 AM,13,52.3921250458807,9.94147284887731,105,82,101,769139748.0,T,-25.10314156480092,13.70026106836836
1224,36632,6/26/2009 11:42:20 AM,13,52.3921250458807,9.94147284887731,105,82,101,769139748.0,T,-25.10314156480092,13.70026106836836
1225,36632,6/26/2009 11:42:25 AM,13,52.391920192167206,9.943106481805438,105,81,102,769139750.0,T,60.77235590691259,13.189862484317468
1226,36632,6/26/2009 11:42:25 AM,13,52.391920192167206,9.943106481805438,105,81,102,769139750.0,T,60.77235590691259,13.189862484317468
1227,36632,6/26/2009 11:42:30 AM,13,52.3917152546346,9.94476894848049,105,83,102,769139750.0,T,-20.688616213563563,12.697280140048644
1228,36632,6/26/2009 11:42:30 AM,13,52.3917152546346,9.94476894848049,105,83,102,769139750.0,T,-20.688616213563563,12.697280140048644
1229,36632,6/26/2009 11:42:35 AM,13,52.39151249639689,9.94641322642565,106,79,102,769139749.0,T,-39.95685203436367,12.081146229102833
1230,36632,6/26/2009 11:42:35 AM,13,52.39151249639689,9.94641322642565,106,79,102,769139749.0,T,-39.95685203436367,12.081146229102833
1231,36632,6/26/2009 11:42:40 AM,13,52.3913217242807,9.947965219616892,106,76,102,554711656.0,T,409.26649254457516,0.9650949585179316
1232,36632,6/26/2009 11:42:40 AM,13,52.3913217242807,9.947965219616892,106,76,102,554711656.0,T,409.26649254457516,0.9650949585179316
1233,36632,6/26/2009 11:42:45 AM,13,52.3911273479462,9.949507322162392,105,78,101,554711656.0,T,403.67060434074585,4.374586401770767
1234,36632,6/26/2009 11:42:45 AM,13,52.3911273479462,9.949507322162392,105,78,101,554711656.0,T,403.67060434074585,4.374586401770767
1235,36632,6/26/2009 11:42:50 AM,13,52.3909478913993,9.951090160757301,105,78,101,554711656.0,T,292.8653531416831,7.649153508597513
1236,36632,6/26/2009 11:42:50 AM,13,52.3909478913993,9.951090160757301,105,78,101,554711656.0,T,292.8653531416831,7.649153508597513
1237,36632,6/26/2009 11:42:55 AM,13,52.3907871264964,9.952621031552551,106,74,100,554711656.0,T,183.49683030354996,9.40736047316016
1238,36632,6/26/2009 11:42:55 AM,13,52.3907871264964,9.952621031552551,106,74,100,554711656.0,T,183.49683030354996,9.40736047316016
1239,36632,6/26/2009 11:43:00 AM,13,52.390640694648,9.954119548201561,106,74,100,554711656.0,T,79.46151178279342,9.924552612768078
1240,36632,6/26/2009 11:43:00 AM,13,52.390640694648,9.954119548201561,106,74,100,554711656.0,T,79.46151178279342,9.924552612768078
1241,36632,6/26/2009 11:43:05 AM,13,52.3904813546687,9.95561454445124,107,75,99,554711656.0,T,-21.371579206706695,11.894630984497738
1242,36632,6/26/2009 11:43:05 AM,13,52.3904813546687,9.95561454445124,107,75,99,554711656.0,T,-21.371579206706695,11.894630984497738
1243,36632,6/26/2009 11:43:10 AM,13,52.3903520219028,9.9571155756712,107,72,98,554711655.0,T,-9.555854294420175,12.660201584706224
1244,36632,6/26/2009 11:43:10 AM,13,52.3903520219028,9.9571155756712,107,72,98,554711655.0,T,-9.555854294420175,12.660201584706224
1245,36632,6/26/2009 11:43:15 AM,13,52.3902075178921,9.95850328356028,108,67,104,67912546.0,T,233.78667756721634,7.478393692143499
1246,36632,6/26/2009 11:43:15 AM,13,52.3902075178921,9.95850328356028,108,67,104,67912546.0,T,233.78667756721634,7.478393692143499
1247,36632,6/26/2009 11:43:20 AM,13,52.3899472597986,9.959815721958881,110,64,109,67912546.0,T,158.25582408038224,2.467001424602211
1248,36632,6/26/2009 11:43:20 AM,13,52.3899472597986,9.959815721958881,110,64,109,67912546.0,T,158.25582408038224,2.467001424602211
1249,36632,6/26/2009 11:44:14 AM,13,52.38781129941339,9.959219265729189,107,64,240,716348914.0,B,406.12041211183265,72.93232950144285
1250,36632,6/26/2009 11:44:14 AM,13,52.38781129941339,9.959219265729189,107,64,240,716348914.0,B,406.12041211183265,72.93232950144285
1251,36632,6/26/2009 11:44:19 AM,13,52.387377033010104,9.95798125863075,107,72,240,716348914.0,B,320.37224672861873,48.78099966306175
1252,36632,6/26/2009 11:44:19 AM,13,52.387377033010104,9.95798125863075,107,72,240,716348914.0,B,320.37224672861873,48.78099966306175
1253,36632,6/26/2009 11:44:24 AM,13,52.386951986700296,9.95677342638373,106,65,240,716348914.0,B,205.10543274194546,25.07380237502715
1254,36632,6/26/2009 11:44:24 AM,13,52.386951986700296,9.95677342638373,106,65,240,716348914.0,B,205.10543274194546,25.07380237502715
1255,36632,6/26/2009 11:44:29 AM,13,52.3865841887891,9.95567145757377,107,58,243,716348914.0,B,146.24941264130746,5.589133397422798
1256,36632,6/26/2009 11:44:29 AM,13,52.3865841887891,9.95567145757377,107,58,243,716348914.0,B,146.24941264130746,5.589133397422798
1257,36632,6/26/2009 11:44:34 AM,13,52.38633717410271,9.954685997217892,107,46,251,716348914.0,B,102.20932826661819,3.055888236049879
1258,36632,6/26/2009 11:44:34 AM,13,52.38633717410271,9.954685997217892,107,46,251,716348914.0,B,102.20932826661819,3.055888236049879
1259,36632,6/26/2009 11:44:39 AM,13,52.3861991241574,9.954001866281029,107,25,246,716348914.0,B,-4.482162149478523,5.473152822821678
1260,36632,6/26/2009 11:44:39 AM,13,52.3861991241574,9.954001866281029,107,25,246,716348914.0,B,-4.482162149478523,5.473152822821678
1261,36632,6/26/2009 11:44:39 AM,13,52.3861991241574,9.954001866281029,107,25,246,716348914.0,B,-4.482162149478523,5.473152822821678
1262,36632,6/26/2009 11:44:39 AM,13,52.3861991241574,9.954001866281029,107,25,246,716348914.0,B,-4.482162149478523,5.473152822821678
1263,36632,6/26/2009 11:44:44 AM,13,52.3861198313534,9.95364479720593,107,17,255,716348914.0,B,-12.223093535274083,7.510670487560236
1264,36632,6/26/2009 11:44:44 AM,13,52.3861198313534,9.95364479720593,107,17,255,716348914.0,B,-12.223093535274083,7.510670487560236
1265,36632,6/26/2009 11:44:44 AM,13,52.3861198313534,9.95364479720593,107,17,255,716348914.0,B,-12.223093535274083,7.510670487560236
1266,36632,6/26/2009 11:44:44 AM,13,52.3861198313534,9.95364479720593,107,17,255,716348914.0,B,-12.223093535274083,7.510670487560236
1267,36632,6/26/2009 11:44:39 AM,13,52.3861991241574,9.954001866281029,107,25,246,716348914.0,B,-4.482162149478523,5.473152822821678
1268,36632,6/26/2009 11:44:39 AM,13,52.3861991241574,9.954001866281029,107,25,246,716348914.0,B,-4.482162149478523,5.473152822821678
1269,36632,6/26/2009 11:44:39 AM,13,52.3861991241574,9.954001866281029,107,25,246,716348914.0,B,-4.482162149478523,5.473152822821678
1270,36632,6/26/2009 11:44:39 AM,13,52.3861991241574,9.954001866281029,107,25,246,716348914.0,B,-4.482162149478523,5.473152822821678
1271,36632,6/26/2009 11:44:44 AM,13,52.3861198313534,9.95364479720593,107,17,255,716348914.0,B,-12.223093535274083,7.510670487560236
1272,36632,6/26/2009 11:44:44 AM,13,52.3861198313534,9.95364479720593,107,17,255,716348914.0,B,-12.223093535274083,7.510670487560236
1273,36632,6/26/2009 11:44:44 AM,13,52.3861198313534,9.95364479720593,107,17,255,716348914.0,B,-12.223093535274083,7.510670487560236
1274,36632,6/26/2009 11:44:44 AM,13,52.3861198313534,9.95364479720593,107,17,255,716348914.0,B,-12.223093535274083,7.510670487560236
1275,36633,6/26/2009 11:34:29 AM,13,52.440170366317,9.872616687789561,103,106,142,783508109.0,T,-13.728461041113663,0.16617543367385595
1276,36633,6/26/2009 11:34:29 AM,13,52.440170366317,9.872616687789561,103,106,142,783508109.0,T,-13.728461041113663,0.16617543367385595
1277,36633,6/26/2009 11:34:34 AM,13,52.43909656070171,9.8739649169147,104,109,143,783508108.0,T,92.47104616050063,1.8530372758032359
1278,36633,6/26/2009 11:34:34 AM,13,52.43909656070171,9.8739649169147,104,109,143,783508108.0,T,92.47104616050063,1.8530372758032359
1279,36633,6/26/2009 11:34:44 AM,13,52.4367957282811,9.87678567878902,103,119,144,792551291.0,T,84.16016744496292,2.5944218686006177
1280,36633,6/26/2009 11:34:44 AM,13,52.4367957282811,9.87678567878902,103,119,144,792551291.0,T,84.16016744496292,2.5944218686006177
1281,36633,6/26/2009 11:34:55 AM,13,52.4342002719641,9.879792686551811,103,112,146,554713742.0,T,-21.789903152640132,1.7512190198723616
1282,36633,6/26/2009 11:34:55 AM,13,52.4342002719641,9.879792686551811,103,112,146,554713742.0,T,-21.789903152640132,1.7512190198723616
1283,36633,6/26/2009 11:35:00 AM,13,52.433041222393506,9.88104133866727,102,110,147,554745485.0,T,50.46867806799259,0.5346780110353743
1284,36633,6/26/2009 11:35:00 AM,13,52.433041222393506,9.88104133866727,102,110,147,554745485.0,T,50.46867806799259,0.5346780110353743
1285,36633,6/26/2009 11:35:10 AM,13,52.430698228999994,9.88332247361541,103,107,151,540634601.0,T,33.68289297073985,3.788735462669098
1286,36633,6/26/2009 11:35:10 AM,13,52.430698228999994,9.88332247361541,103,107,151,540634601.0,T,33.68289297073985,3.788735462669098
1287,36633,6/26/2009 11:35:15 AM,13,52.4295478966087,9.884390998631721,104,104,150,772727761.0,T,-18.330560190522686,4.357625142534034
1288,36633,6/26/2009 11:35:15 AM,13,52.4295478966087,9.884390998631721,104,104,150,772727761.0,T,-18.330560190522686,4.357625142534034
1289,36633,6/26/2009 11:35:20 AM,13,52.4284143280238,9.88542549312115,104,103,151,772727760.0,T,584.510123982805,30.413639212310812
1290,36633,6/26/2009 11:35:20 AM,13,52.4284143280238,9.88542549312115,104,103,151,772727760.0,T,584.510123982805,30.413639212310812
1291,36633,6/26/2009 11:35:25 AM,13,52.4273350741714,9.886368038132789,104,93,152,772727760.0,T,480.25103928081495,20.03701836729833
1292,36633,6/26/2009 11:35:25 AM,13,52.4273350741714,9.886368038132789,104,93,152,772727760.0,T,480.25103928081495,20.03701836729833
1293,36633,6/26/2009 11:35:30 AM,13,52.4264541361481,9.88717722706497,105,71,151,772727760.0,T,307.32412032614,9.085492183972427
1294,36633,6/26/2009 11:35:30 AM,13,52.4264541361481,9.88717722706497,105,71,151,772727760.0,T,307.32412032614,9.085492183972427
1295,36633,6/26/2009 11:35:36 AM,13,52.4259355477989,9.887615684419869,104,34,154,772727760.0,T,253.02480314359624,4.995792489735763
1296,36633,6/26/2009 11:35:36 AM,13,52.4259355477989,9.887615684419869,104,34,154,772727760.0,T,253.02480314359624,4.995792489735763
1297,36633,6/26/2009 11:35:42 AM,13,52.425539921969204,9.88792589865625,104,17,156,772727760.0,T,256.59047355196583,3.3863945652306375
1298,36633,6/26/2009 11:35:42 AM,13,52.425539921969204,9.88792589865625,104,17,156,772727760.0,T,256.59047355196583,3.3863945652306375
1299,36633,6/26/2009 11:35:47 AM,13,52.4253819230944,9.88806235603988,105,10,150,772727760.0,T,180.29317694499176,1.9613394943658857
1300,36633,6/26/2009 11:35:47 AM,13,52.4253819230944,9.88806235603988,105,10,150,772727760.0,T,180.29317694499176,1.9613394943658857
1301,36633,6/26/2009 11:35:52 AM,13,52.425285866484,9.888152377679939,106,7,152,772727760.0,T,175.82254323483505,0.6554755265535978
1302,36633,6/26/2009 11:35:52 AM,13,52.425285866484,9.888152377679939,106,7,152,772727760.0,T,175.82254323483505,0.6554755265535978
1303,36633,6/26/2009 11:35:57 AM,13,52.4252177216113,9.888211637735369,107,4,154,772727760.0,T,175.29384329574458,0.015541871269238014
1304,36633,6/26/2009 11:35:57 AM,13,52.4252177216113,9.888211637735369,107,4,154,772727760.0,T,175.29384329574458,0.015541871269238014
1305,36633,6/26/2009 11:36:02 AM,13,52.4252124410123,9.888218929991131,108,0,197,772727760.0,T,175.36725401542134,0.2020899423243944
1306,36633,6/26/2009 11:36:02 AM,13,52.4252124410123,9.888218929991131,108,0,197,772727760.0,T,175.36725401542134,0.2020899423243944
1307,36633,6/26/2009 11:36:07 AM,13,52.425211854279006,9.888220438733699,108,0,149,772727760.0,T,175.38307961151247,0.26974154655539123
1308,36633,6/26/2009 11:36:07 AM,13,52.425211854279006,9.888220438733699,108,0,149,772727760.0,T,175.38307961151247,0.26974154655539123
1309,36633,6/26/2009 11:36:12 AM,13,52.4251243472099,9.88830232992768,107,9,152,772727760.0,T,178.24994718318717,1.4520726104526362
1310,36633,6/26/2009 11:36:12 AM,13,52.4251243472099,9.88830232992768,107,9,152,772727760.0,T,178.24994718318717,1.4520726104526362
1311,36633,6/26/2009 11:36:17 AM,13,52.4250154662877,9.88839251920581,107,9,154,772727760.0,T,186.54761747269478,2.194821792325079
1312,36633,6/26/2009 11:36:17 AM,13,52.4250154662877,9.88839251920581,107,9,154,772727760.0,T,186.54761747269478,2.194821792325079
1313,36633,6/26/2009 11:36:22 AM,13,52.4249267857522,9.88846493884921,107,6,157,772727760.0,T,112.85716655878095,2.7352519172206096
1314,36633,6/26/2009 11:36:22 AM,13,52.4249267857522,9.88846493884921,107,6,157,772727760.0,T,112.85716655878095,2.7352519172206096
1315,36633,6/26/2009 11:36:27 AM,13,52.42485713213679,9.88851581700146,107,5,155,772727760.0,T,106.28486465801917,2.7861190360558488
1316,36633,6/26/2009 11:36:27 AM,13,52.42485713213679,9.88851581700146,107,5,155,772727760.0,T,106.28486465801917,2.7861190360558488
1317,36633,6/26/2009 11:36:33 AM,13,52.424765434116104,9.88858748227358,106,3,159,772727760.0,T,100.52531270907377,3.1446666967451886
1318,36633,6/26/2009 11:36:33 AM,13,52.424765434116104,9.88858748227358,106,3,159,772727760.0,T,100.52531270907377,3.1446666967451886
1319,36633,6/26/2009 11:36:39 AM,13,52.4246669467539,9.888666355982421,106,8,154,772727760.0,T,98.11845690257283,3.648175858884809
1320,36633,6/26/2009 11:36:39 AM,13,52.4246669467539,9.888666355982421,106,8,154,772727760.0,T,98.11845690257283,3.648175858884809
1321,36633,6/26/2009 11:36:44 AM,13,52.42456594482061,9.88874464295805,106,8,154,772727760.0,T,99.6930567436162,4.002720070238542
1322,36633,6/26/2009 11:36:44 AM,13,52.42456594482061,9.88874464295805,106,8,154,772727760.0,T,99.6930567436162,4.002720070238542
1323,36633,6/26/2009 11:36:49 AM,13,52.424413478002,9.88886173814535,106,15,155,772727760.0,T,109.78036729403641,4.470601389238617
1324,36633,6/26/2009 11:36:49 AM,13,52.424413478002,9.88886173814535,106,15,155,772727760.0,T,109.78036729403641,4.470601389238617
1325,36633,6/26/2009 11:36:54 AM,13,52.4241641163826,9.88905309699476,106,26,156,772727760.0,T,-17.889707410623288,5.226488504187185
1326,36633,6/26/2009 11:36:54 AM,13,52.4241641163826,9.88905309699476,106,26,156,772727760.0,T,-17.889707410623288,5.226488504187185
